trial_num,transform,feature,builder_name,config_name,model_id,dataset_size,alignment_score,fluency_score,grammaticality_score,semantic_diversity,syntactic_diversity,morphological_diversity,mattr_diversity,unique_bigram_diversity,aug_time,a_time,f_time,g_time,sem_time,syn_time,mor_time,mtr_time,ubi_time,total_time
0,0,0,trec,default,aychang/bert-base-cased-trec-coarse,8,159.99403,3.629739084127138,inf,0.8176904921002822,1.1798234607659708,1.2109401019243298,0.6600894643131906,1.376068376068376,0.627650260925293,3.264369249343872,5.687720537185669,6.408421277999878,1.3795750141143799,0.8543334007263184,0.7969613075256348,0.006280660629272461,0.017369508743286133,19.042681217193604
0,0,1,trec,default,aychang/bert-base-cased-trec-coarse,18,0.9993099,4.7207710417666435,inf,0.8117385291170583,2.3221694698258473,0.9726136037534707,0.7282079389506074,1.8306451612903225,1.4203097820281982,15.072804927825928,5.395580768585205,2.8001561164855957,0.46945810317993164,0.4822850227355957,0.40720343589782715,0.0023784637451171875,0.00898885726928711,26.059165477752686
0,0,2,trec,default,aychang/bert-base-cased-trec-coarse,40,54.51332,3.325767904547263,inf,0.7629414881097418,0.931984085950698,1.0149923954069802,0.6740438065212011,1.627717391304348,0.9047515392303467,15.399928092956543,4.98097825050354,4.503713369369507,1.0320658683776855,1.0921456813812256,0.9032139778137207,0.007517576217651367,0.027221202850341797,28.85153555870056
0,0,3,trec,default,aychang/bert-base-cased-trec-coarse,2,91.45072,1.0670146543109287,2.9961552247705263e+307,0.9648106688045892,1.5404520122628902,1.1341508385476755,0.6135395537525355,1.263157894736842,0.6534185409545898,1.7546305656433105,7.0357444286346436,0.5584890842437744,0.17832517623901367,0.15256762504577637,0.19129419326782227,0.0012722015380859375,0.003133058547973633,10.52887487411499
0,0,4,trec,default,aychang/bert-base-cased-trec-coarse,25,98.476105,2.1789941771606514,inf,0.8059272116196172,0.872210750037903,0.9961712247280896,0.6762596029490948,1.4630225080385852,2.466196060180664,31.4152889251709,6.838942289352417,4.946908712387085,0.8696515560150146,1.6546809673309326,1.318406581878662,0.0075304508209228516,0.0207517147064209,49.53835725784302
0,0,5,trec,default,aychang/bert-base-cased-trec-coarse,128,140.08264,4.6571545056137404,inf,0.7656170543406952,0.5930341365131161,0.877264615374076,0.6498597599186575,1.470737913486005,2.419048309326172,165.97452569007874,10.291552305221558,24.597057819366455,3.9498813152313232,8.958354711532593,6.56125283241272,0.030611753463745117,0.08030533790588379,222.86259007453918
0,0,6,trec,default,aychang/bert-base-cased-trec-coarse,58,122.90025,4.266577534428448,inf,0.7524673701094413,0.6794456507602837,0.9090236550599766,0.6548041038130459,1.4977777777777779,1.0698621273040771,23.779199600219727,7.0963969230651855,13.439541816711426,1.7153396606445312,3.4580063819885254,3.2573068141937256,0.029139041900634766,0.047513723373413086,53.892306089401245
0,0,7,trec,default,aychang/bert-base-cased-trec-coarse,9,54.786663,2.4671791389282345,inf,0.850337138329528,1.0835890888511115,1.0267304458928042,0.6695204196867885,1.362962962962963,1.2695400714874268,5.6645448207855225,6.305790662765503,0.9585223197937012,0.2763946056365967,0.27927708625793457,0.22539258003234863,0.0018267631530761719,0.004927873611450195,14.98621678352356
0,0,8,trec,default,aychang/bert-base-cased-trec-coarse,58,114.19162,3.465974280736805,inf,0.754893538749866,1.0638588938611313,0.8796834503582437,0.6551538332972112,1.7274678111587982,1.0231857299804688,24.052824020385742,5.399015188217163,6.071900129318237,1.523895502090454,1.5561048984527588,1.325913429260254,0.010408878326416016,0.03880786895751953,41.002055644989014
0,0,9,trec,default,aychang/bert-base-cased-trec-coarse,18,127.286026,2.8700540957238463,inf,0.7933559928333958,0.9615616884476423,1.1311088548623163,0.6778021520509622,1.554945054945055,0.757957935333252,6.8333213329315186,4.44307017326355,1.9206616878509521,0.5882911682128906,1.1431822776794434,1.1305267810821533,0.006399631500244141,0.024100303649902344,16.847511291503906
0,0,10,trec,default,aychang/bert-base-cased-trec-coarse,20,86.58885,3.8952077191066277,inf,0.7865548480748541,0.989554642586758,0.959114933340497,0.6435625481387454,1.4351145038167938,1.4830734729766846,17.711798429489136,5.900370836257935,4.223077297210693,0.7123541831970215,1.1281616687774658,0.9700748920440674,0.005277395248413086,0.020154714584350586,32.15434288978577
0,0,11,trec,default,aychang/bert-base-cased-trec-coarse,128,96.78607,4.2775954973477965,inf,0.7480508093261414,0.8072306212273974,0.9056553753788456,0.6800204424788089,1.9228855721393034,3.1623988151550293,55.13521480560303,6.240813732147217,23.907222032546997,3.0559873580932617,6.5372655391693115,5.6175007820129395,0.019639253616333008,0.10134220123291016,103.77738451957703
0,0,12,trec,default,aychang/bert-base-cased-trec-coarse,60,50.2758,3.4457524046569383,inf,0.7888419839689819,0.9123434246480459,0.8657579759009928,0.6550679989567854,1.627906976744186,1.813199520111084,96.62768006324768,9.075233936309814,12.314640283584595,1.5553128719329834,3.101060152053833,3.1671254634857178,0.016988754272460938,0.07375216484069824,127.74499320983887
0,0,13,trec,default,aychang/bert-base-cased-trec-coarse,10,154.42473,2.2403416729577077,inf,0.8230564680714367,1.1720232776674115,1.0301250219007148,0.668779322498534,1.2857142857142858,1.0956761837005615,9.897109508514404,6.588599443435669,2.822859048843384,0.5162618160247803,0.7598757743835449,0.5954606533050537,0.004196643829345703,0.010910749435424805,22.290949821472168
0,0,14,trec,default,aychang/bert-base-cased-trec-coarse,10,64.188156,7.6824215910723375,inf,0.829703671152653,0.9944450533109636,1.0268351743340667,0.7221506833841627,1.6292134831460674,1.0031888484954834,8.803282022476196,6.331212043762207,2.247065544128418,0.4620518684387207,0.6185903549194336,0.493208646774292,0.0019960403442382812,0.00942850112915039,19.97002387046814
0,0,15,trec,default,aychang/bert-base-cased-trec-coarse,8,0.9999752,2.3414159915343227,inf,0.8612679606317944,1.4285633610656097,1.001422994088518,0.6852376204719169,1.5789473684210527,1.19466233253479,7.6607348918914795,7.915966510772705,1.650000810623169,0.23357582092285156,0.5718834400177002,0.4269556999206543,0.0024013519287109375,0.00883626937866211,19.665017127990723
